UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Tool Wear Failure,Heat Dissipation Failure,Power Failure,Overstrain Failure,Random Failure,install_date,idle_time,cycle_time
6134,L53313,L,301.1,311.1,1470,40.9,125,0,0,0,0,0,0,26-05-2024,49,121.84
6135,L53314,L,301,311,1581,37,127,0,0,0,0,0,0,09-08-2022,118,171.04
6136,L53315,L,301,310.9,1740,28.9,129,0,0,0,0,0,0,04-07-2022,2,288.47
6137,H35550,H,300.9,310.8,1390,40.6,131,0,0,0,0,0,0,31-10-2018,37,128.72
6138,M20997,M,300.9,310.8,1988,19.7,136,0,0,0,0,0,0,08-04-2023,3,161.87
6139,M20998,M,300.8,310.7,1452,43,139,0,0,0,0,0,0,23-03-2020,100,104.4
6140,L53319,L,300.8,310.7,1586,33.4,142,0,0,0,0,0,0,17-10-2024,100,283.29
6141,L53320,L,300.8,310.7,1589,34.3,144,0,0,0,0,0,0,09-02-2016,75,262.8
6142,L53321,L,300.8,310.8,1486,45.7,146,0,0,0,0,0,0,31-05-2020,0,75.21
6143,L53322,L,300.9,310.9,1755,27.9,148,0,0,0,0,0,0,12-05-2016,48,45.6
6144,M21003,M,301,310.9,1575,34.6,150,0,0,0,0,0,0,04-07-2021,116,278.62
6145,M21004,M,301.1,311.1,1615,37.7,153,0,0,0,0,0,0,09-05-2024,118,53.19
6146,M21005,M,301.1,311.1,1436,41.8,156,0,0,0,0,0,0,08-09-2024,5,180.34
6147,M21006,M,301.1,311.1,1470,40.6,159,0,0,0,0,0,0,29-08-2017,90,255.59
6148,M21007,M,301.1,311.1,2089,19.8,162,0,0,0,0,0,0,12-03-2024,106,76.64
6149,L53328,L,301.1,311.2,1564,37,165,0,0,0,0,0,0,31-08-2023,70,101.46
6150,M21009,M,301,311.1,1420,47.4,167,0,0,0,0,0,0,04-09-2020,31,137.14
6151,L53330,L,301.1,311.1,1711,29.1,170,0,0,0,0,0,0,12-09-2019,76,202.85
6152,L53331,L,301.1,311.2,1555,35.3,172,0,0,0,0,0,0,02-01-2020,50,153.92
6153,M21012,M,301.1,311.1,1592,35.7,174,0,0,0,0,0,0,17-06-2022,111,289.92
6154,L53333,L,301,311.1,1236,64.4,177,1,0,0,0,1,0,27-04-2023,54,213.32
6155,M21014,M,301,310.9,1765,24.2,179,0,0,0,0,0,0,22-12-2016,65,159.33
6156,L53335,L,301,311,1634,31.2,182,0,0,0,0,0,0,08-10-2022,114,118.41
6157,L53336,L,301.1,311.1,1508,41.5,184,0,0,0,0,0,0,01-06-2018,88,220.42
6158,L53337,L,301.1,311.2,1774,29.6,186,0,0,0,0,0,0,14-01-2022,66,212.28
6159,L53338,L,301.1,311,1677,29.1,188,0,0,0,0,0,0,09-02-2020,109,259.55
6160,L53339,L,301,311,1399,58,190,1,0,0,0,1,0,27-07-2020,58,68.92
6161,L53340,L,301,310.9,1570,34,192,0,0,0,0,0,0,23-11-2022,54,25.03
6162,L53341,L,301,310.9,1479,44.3,194,0,0,0,0,0,0,19-10-2017,54,237.37
6163,L53342,L,301,310.8,1558,34.9,196,0,0,0,0,0,0,10-02-2023,50,80.75
6164,L53343,L,300.8,310.7,1358,48.1,198,0,0,0,0,0,0,10-01-2020,64,68.84
6165,H35578,H,300.9,310.7,1656,30.7,200,0,0,0,0,0,0,12-01-2024,52,42.57
6166,L53345,L,300.9,310.7,1523,35.8,205,0,0,0,0,0,0,03-08-2019,47,268.67
6167,H35580,H,300.9,310.7,1403,40.6,207,0,0,0,0,0,0,11-10-2017,10,168.6
6168,M21027,M,300.9,310.7,1362,51.6,212,0,0,0,0,0,0,30-03-2020,57,280.23
6169,M21028,M,300.7,310.6,1778,27.1,215,0,0,0,0,0,0,06-07-2023,9,111.5
6170,L53349,L,300.7,310.5,1448,38.2,218,0,0,0,0,0,0,01-01-2018,92,24.15
6171,H35584,H,300.8,310.5,1559,40.1,220,0,0,0,0,0,0,01-08-2017,110,112.9
6172,L53351,L,300.8,310.6,1416,42.2,225,0,0,0,0,0,0,29-04-2016,89,152.76
6173,L53352,L,300.8,310.6,1577,37.9,227,1,1,0,0,0,0,06-11-2022,58,280.23
6174,L53353,L,300.8,310.7,1633,27.8,0,0,0,0,0,0,0,07-09-2020,54,226.12
6175,L53354,L,300.9,310.7,1573,31.2,2,0,0,0,0,0,0,19-09-2023,95,208.62
6176,L53355,L,300.9,310.8,1517,44.3,4,0,0,0,0,0,0,25-02-2024,81,297.75
6177,L53356,L,301,310.9,1515,37.3,6,0,0,0,0,0,0,02-05-2016,8,118
6178,L53357,L,301,310.8,1527,45.3,8,0,0,0,0,0,0,17-03-2022,93,150.86
6179,L53358,L,301.1,310.9,1282,67.9,10,1,0,0,1,0,0,29-01-2021,81,299.31
6180,M21039,M,301.1,310.9,1396,45.1,12,0,0,0,0,0,0,15-11-2023,63,75.23
6181,L53360,L,301,310.9,1492,44.6,15,0,0,0,0,0,0,12-10-2022,104,136.79
6182,L53361,L,301,310.8,1975,19.7,17,0,0,0,0,0,0,18-08-2020,102,218.59
6183,L53362,L,301,310.8,1475,35.3,19,0,0,0,0,0,0,17-05-2018,94,84.85
6184,H35597,H,301,310.9,1495,37.3,21,0,0,0,0,0,0,27-01-2023,59,160.11
6185,L53364,L,301,311,1553,35.8,26,0,0,0,0,0,0,20-04-2017,61,171.66
6186,L53365,L,301.1,311,1918,21.7,28,0,0,0,0,0,0,26-09-2023,87,103.9
6187,M21046,M,301.1,311,1413,46.6,30,0,0,0,0,0,0,22-11-2018,58,86.71
6188,L53367,L,301,311,1437,56,33,0,0,0,0,0,0,18-11-2017,49,196.45
6189,L53368,L,301,310.9,1450,45.9,35,0,0,0,0,0,0,28-05-2023,66,220.75
6190,M21049,M,301,310.9,1910,21.9,37,0,0,0,0,0,0,19-11-2018,114,149.07
6191,L53370,L,300.9,310.9,1749,26.4,40,0,0,0,0,0,0,10-02-2023,1,26.97
6192,H35605,H,301,310.9,1916,22,42,0,0,0,0,0,0,06-03-2024,51,280.21
6193,L53372,L,301,310.9,1428,45.3,47,0,0,0,0,0,0,18-09-2022,28,77.52
6194,L53373,L,301,310.9,1578,38.4,49,0,0,0,0,0,0,17-07-2021,114,205.8
6195,L53374,L,300.9,310.8,1571,39.9,51,0,0,0,0,0,0,21-08-2020,45,57.79
6196,L53375,L,300.9,310.8,1729,30.2,53,0,0,0,0,0,0,12-06-2019,62,281.05
6197,L53376,L,300.9,310.8,1701,30.4,55,0,0,0,0,0,0,24-10-2020,92,51.29
6198,L53377,L,300.9,310.8,1493,45.8,57,0,0,0,0,0,0,19-10-2021,81,158.19
6199,M21058,M,301,310.9,1554,32.7,59,0,0,0,0,0,0,13-08-2024,110,202.75
6200,L53379,L,300.9,310.9,1497,43.2,62,0,0,0,0,0,0,13-10-2020,91,297.68
6201,L53380,L,301,310.9,1679,29.8,64,0,0,0,0,0,0,26-08-2020,28,207.46
6202,M21061,M,301,310.9,1510,44.5,66,0,0,0,0,0,0,23-07-2024,39,34.75
6203,L53382,L,301,310.9,1296,54.9,69,0,0,0,0,0,0,13-01-2019,108,75.42
6204,L53383,L,301,310.9,1404,41.8,71,0,0,0,0,0,0,11-07-2015,76,209.69
6205,M21064,M,300.9,310.8,1519,34.9,73,0,0,0,0,0,0,08-12-2023,80,149.52
6206,M21065,M,300.9,310.7,1696,27.3,76,0,0,0,0,0,0,04-02-2020,80,227.15
6207,M21066,M,300.8,310.6,1669,28.4,79,0,0,0,0,0,0,04-05-2021,101,197.91
6208,L53387,L,300.7,310.6,1447,40.7,82,0,0,0,0,0,0,21-10-2015,114,88.6
6209,M21068,M,300.7,310.6,1418,46.3,84,0,0,0,0,0,0,02-03-2016,85,293.02
6210,L53389,L,300.7,310.6,1407,40.5,87,0,0,0,0,0,0,05-11-2018,88,250.69
6211,L53390,L,300.8,310.5,1434,44.5,89,0,0,0,0,0,0,29-05-2020,25,114.96
6212,L53391,L,300.8,310.6,1360,48.8,91,0,0,0,0,0,0,03-03-2024,42,142.48
6213,L53392,L,300.8,310.6,1402,53.7,93,0,0,0,0,0,0,17-03-2019,6,57.08
6214,L53393,L,300.9,310.6,1552,34.9,95,0,0,0,0,0,0,31-01-2015,18,254.27
6215,L53394,L,300.9,310.7,1392,44.2,97,0,0,0,0,0,0,16-05-2024,91,127.48
6216,L53395,L,301.1,310.8,1521,41,99,0,0,0,0,0,0,01-03-2022,57,289.99
6217,L53396,L,301.1,310.8,1724,27.5,101,0,0,0,0,0,0,30-04-2021,102,217.27
6218,M21077,M,301,310.7,1455,46.1,103,0,0,0,0,0,0,30-03-2016,112,176.93
6219,H35632,H,301,310.6,1366,50.6,106,0,0,0,0,0,0,05-12-2015,29,121.1
6220,H35633,H,301.1,310.6,1407,43.9,111,0,0,0,0,0,0,04-04-2023,26,232.65
6221,L53400,L,301.1,310.8,1470,49.3,116,0,0,0,0,0,0,14-06-2018,44,130.2
6222,M21081,M,301.2,310.9,1359,50.8,118,0,0,0,0,0,0,04-08-2017,114,54.22
6223,H35636,H,301.1,310.8,1792,25.8,121,0,0,0,0,0,0,17-08-2016,107,171.92
6224,M21083,M,301.1,310.9,1552,37.9,126,0,0,0,0,0,0,19-11-2017,86,98.05
6225,L53404,L,301.2,311,1612,32.9,129,0,0,0,0,0,0,10-08-2015,95,244.08
6226,M21085,M,301.2,311,1424,41.4,131,0,0,0,0,0,0,18-10-2022,78,216.62
6227,H35640,H,301.3,311,1341,59.3,134,0,0,0,0,0,0,18-08-2024,77,255.61
6228,L53407,L,301.2,310.8,1479,38.2,139,0,0,0,0,0,0,10-04-2018,7,236.22
6229,L53408,L,301.2,310.9,1413,50.1,141,0,0,0,0,0,0,05-03-2021,96,38.22
6230,L53409,L,301.3,310.9,2165,17.4,143,0,0,0,0,0,0,03-04-2016,64,138.24
6231,M21090,M,301.3,311,1641,33,145,0,0,0,0,0,0,24-01-2022,7,99.44
6232,M21091,M,301.3,311,1495,40.8,148,0,0,0,0,0,0,16-05-2015,63,267.09
6233,L53412,L,301.3,311,1576,30.4,151,0,0,0,0,0,0,02-02-2023,30,220.72
6234,L53413,L,301.2,310.9,1467,37.1,153,0,0,0,0,0,0,10-08-2024,94,267.17
6235,L53414,L,301.2,310.8,1479,41.2,155,0,0,0,0,0,0,02-10-2024,98,41.14
6236,L53415,L,301.3,310.9,1596,33.9,157,0,0,0,0,0,0,23-06-2018,99,213.41
6237,M21096,M,301.3,310.9,1512,36.9,159,0,0,0,0,0,0,14-07-2019,31,159.14
6238,L53417,L,301.4,310.9,1414,38.8,162,0,0,0,0,0,0,06-11-2024,111,67.91
6239,L53418,L,301.3,310.8,1390,57.4,164,0,0,0,0,0,0,24-11-2024,14,41.72
6240,L53419,L,301.2,310.7,1644,31.6,166,0,0,0,0,0,0,06-04-2019,114,278.8
6241,M21100,M,301.2,310.7,1394,42.8,168,0,0,0,0,0,0,28-06-2016,67,214.3
6242,L53421,L,301.1,310.5,1324,52.4,171,0,0,0,0,0,0,18-11-2018,89,20.45
6243,L53422,L,301,310.4,1476,43.6,173,0,0,0,0,0,0,05-06-2017,27,105.86
6244,L53423,L,301,310.4,2204,16.6,175,0,0,0,0,0,0,19-10-2020,27,49.32
6245,M21104,M,301,310.4,1665,30.9,177,0,0,0,0,0,0,12-05-2019,28,291.11
6246,L53425,L,300.9,310.4,1445,41.7,180,0,0,0,0,0,0,20-09-2021,80,243.22
6247,H35660,H,300.8,310.3,1457,46.8,182,0,0,0,0,0,0,02-01-2020,86,242.9
6248,L53427,L,300.8,310.2,1492,46.3,187,0,0,0,0,0,0,24-03-2015,96,147.85
6249,L53428,L,300.8,310.1,1405,61.2,189,1,0,0,1,1,0,03-04-2015,75,246.52
6250,L53429,L,300.7,310.1,1542,35.5,191,0,0,0,0,0,0,08-12-2017,15,29.58
6251,L53430,L,300.8,310.2,1520,37.7,193,0,0,0,0,0,0,12-07-2022,108,60.47
6252,M21111,M,300.8,310.2,1598,36.5,195,0,0,0,0,0,0,27-08-2024,6,131.5
6253,L53432,L,300.8,310.3,1538,36.1,198,0,0,0,0,0,0,08-07-2020,100,165.06
6254,L53433,L,300.9,310.4,1615,30.9,200,0,0,0,0,0,0,03-12-2018,4,174.56
6255,L53434,L,301,310.5,1408,47,202,0,0,0,0,0,0,02-08-2021,66,73.23
6256,L53435,L,301,310.5,1379,57.3,204,1,0,0,0,1,0,09-08-2019,97,85.77
6257,L53436,L,301,310.6,1493,37.8,206,1,1,0,0,0,0,29-04-2018,24,222.25
6258,L53437,L,301.1,310.7,1376,49.1,0,0,0,0,0,0,0,29-07-2022,26,291.8
6259,M21118,M,301.1,310.7,1583,40.7,2,0,0,0,0,0,0,24-09-2024,67,200.58
6260,M21119,M,301.2,310.8,1396,47.4,5,0,0,0,0,0,0,18-01-2024,33,270.3
6261,L53440,L,301.1,310.7,1436,45.3,8,0,0,0,0,0,0,06-09-2019,56,252.6
6262,L53441,L,301.1,310.6,1417,47.6,10,0,0,0,0,0,0,16-09-2024,100,136.83
6263,L53442,L,301,310.6,1641,33.4,12,0,0,0,0,0,0,10-05-2022,55,252.63
6264,M21123,M,301,310.6,1698,27.3,14,0,0,0,0,0,0,01-09-2016,111,208.03
6265,L53444,L,300.9,310.4,1541,39.1,17,0,0,0,0,0,0,25-05-2023,28,105.51
6266,L53445,L,300.8,310.3,1383,46.6,19,0,0,0,0,0,0,13-12-2021,81,291.03
6267,L53446,L,300.8,310.4,1368,46.8,21,0,0,0,0,0,0,20-05-2019,114,87.87
6268,L53447,L,300.8,310.4,1570,35.2,23,0,0,0,0,0,0,03-03-2018,28,200.93
6269,L53448,L,300.9,310.5,1616,33.5,25,0,0,0,0,0,0,05-06-2016,1,82.07
6270,M21129,M,300.9,310.5,1444,43.2,27,0,0,0,0,0,0,30-07-2020,110,172.26
6271,L53450,L,300.9,310.4,2021,18.8,30,0,0,0,0,0,0,11-12-2020,73,49
6272,M21131,M,300.9,310.5,1702,29.3,32,0,0,0,0,0,0,08-11-2016,54,61.18
6273,M21132,M,301.1,310.6,1429,52.7,35,0,0,0,0,0,0,18-07-2023,38,23.37
6274,L53453,L,301.2,310.8,1711,28.9,38,0,0,0,0,0,0,03-11-2024,81,285.46
6275,M21134,M,301.2,310.7,1543,32.9,40,0,0,0,0,0,0,26-11-2022,89,159.2
6276,L53455,L,301.3,310.8,1628,32.2,43,0,0,0,0,0,0,27-03-2016,90,243.65
6277,L53456,L,301.2,310.8,1233,64.6,45,0,0,0,0,0,0,10-05-2017,38,55.64
6278,L53457,L,301.2,310.8,1461,40.6,47,0,0,0,0,0,0,02-07-2019,3,148.12
6279,L53458,L,301.2,310.7,1568,38.3,49,0,0,0,0,0,0,02-08-2021,84,66.36
6280,L53459,L,301.3,310.8,1432,54.4,51,0,0,0,0,0,0,30-03-2021,34,93.23
6281,M21140,M,301.2,310.7,1527,41.1,53,0,0,0,0,0,0,24-03-2015,105,143.94
6282,M21141,M,301.3,310.8,1455,41.2,56,0,0,0,0,0,0,16-05-2016,81,25.27
6283,M21142,M,301.3,310.8,1418,45.4,59,0,0,0,0,0,0,26-09-2016,90,286.14
6284,L53463,L,301.3,310.8,1719,29.5,62,0,0,0,0,0,0,14-02-2023,96,289.25
6285,M21144,M,301.2,310.8,1734,31.3,64,0,0,0,0,0,0,19-11-2024,29,245.29
6286,M21145,M,301.2,310.7,1426,46.1,67,0,0,0,0,0,0,29-10-2017,41,278.54
6287,L53466,L,301.1,310.6,1611,35.2,70,0,0,0,0,0,0,26-04-2021,11,124.06
6288,M21147,M,301.1,310.6,1479,41.1,72,0,0,0,0,0,0,29-08-2020,67,28.43
6289,L53468,L,301,310.5,1317,50.9,75,0,0,0,0,0,0,12-03-2020,89,269.11
6290,L53469,L,301,310.5,1248,61.4,77,0,0,0,0,0,0,01-09-2022,26,116.67
6291,L53470,L,301,310.5,1932,21.7,79,0,0,0,0,0,0,18-02-2017,92,226.9
6292,M21151,M,301.1,310.5,1547,35.8,81,0,0,0,0,0,0,30-09-2019,89,126.87
6293,L53472,L,301,310.4,1614,31.6,84,0,0,0,0,0,0,10-01-2020,110,223.21
6294,H35707,H,301,310.4,1512,44.9,86,0,0,0,0,0,0,23-04-2019,15,254.62
6295,L53474,L,301.1,310.5,1529,38.7,91,0,0,0,0,0,0,25-12-2022,76,134.34
6296,H35709,H,301.1,310.6,1782,24.9,93,0,0,0,0,0,0,26-03-2022,82,80.92
6297,L53476,L,301,310.5,1429,39.4,98,0,0,0,0,0,0,28-02-2019,76,281
6298,M21157,M,301.1,310.5,1309,60.7,100,0,0,0,0,0,0,21-06-2016,28,60.52
6299,L53478,L,301.1,310.5,1428,44.1,103,0,0,0,0,0,0,19-12-2015,92,31.85
6300,L53479,L,301.2,310.6,1385,49.2,105,0,0,0,0,0,0,31-03-2015,76,292.44
6301,L53480,L,301.2,310.7,1517,39.4,107,0,0,0,0,0,0,27-06-2024,89,108.05
6302,M21161,M,301.2,310.6,1576,39.6,109,0,0,0,0,0,0,09-07-2022,80,86.79
6303,L53482,L,301.2,310.6,1437,51.2,112,0,0,0,0,0,0,24-04-2023,32,169.33
6304,H35717,H,301.2,310.6,1457,50.5,114,0,0,0,0,0,0,22-09-2016,90,144.12
6305,L53484,L,301.1,310.5,1532,37.5,119,0,0,0,0,0,0,13-01-2021,48,223.97
6306,M21165,M,301.1,310.5,1603,32.6,121,0,0,0,0,0,0,23-07-2015,82,196.63
6307,L53486,L,301,310.4,1563,34.4,124,0,0,0,0,0,0,02-09-2015,43,119.36
6308,L53487,L,301,310.3,1617,34.5,126,0,0,0,0,0,0,19-10-2015,17,26.72
6309,M21168,M,300.8,310.1,1686,26.9,128,0,0,0,0,0,0,23-08-2020,99,67.38
6310,L53489,L,300.9,310.2,1382,50.4,131,0,0,0,0,0,0,11-09-2017,2,32.26
6311,L53490,L,300.9,310.1,2090,17.8,133,0,0,0,0,0,0,03-01-2015,119,271.27
6312,L53491,L,300.9,310.3,1446,44.5,135,0,0,0,0,0,0,30-11-2021,14,55.13
6313,M21172,M,300.9,310.2,1533,38.1,137,0,0,0,0,0,0,03-08-2019,77,77.2
6314,L53493,L,300.9,310.3,1440,47.6,140,0,0,0,0,0,0,11-03-2023,77,208.22
6315,M21174,M,301,310.4,1793,25,142,0,0,0,0,0,0,12-03-2021,66,187.26
6316,M21175,M,301,310.4,1517,46.1,145,0,0,0,0,0,0,10-05-2016,59,288.56
6317,L53496,L,300.9,310.4,1544,36,148,0,0,0,0,0,0,14-06-2016,81,110.73
6318,L53497,L,300.9,310.3,1321,48.8,150,0,0,0,0,0,0,25-05-2017,64,289.55
6319,M21178,M,300.9,310.3,1416,50.9,152,0,0,0,0,0,0,06-07-2021,109,159.31
6320,L53499,L,300.8,310.2,1514,40,155,0,0,0,0,0,0,01-12-2021,115,294.12
6321,M21180,M,300.8,310.2,1304,52.5,157,0,0,0,0,0,0,11-08-2020,74,250.95
6322,L53501,L,300.7,310.2,1286,64.9,160,0,0,0,0,0,0,16-05-2015,17,104.06
6323,M21182,M,300.7,310.1,1483,40.2,162,0,0,0,0,0,0,28-02-2022,4,184.38
6324,L53503,L,300.7,310.1,1351,46.9,165,0,0,0,0,0,0,04-10-2022,66,105.77
6325,M21184,M,300.7,310.1,1367,52.6,167,0,0,0,0,0,0,03-05-2019,83,198.79
6326,L53505,L,300.7,310.1,1721,32.3,170,0,0,0,0,0,0,21-02-2015,49,95.06
6327,L53506,L,300.6,310,1455,40.4,172,0,0,0,0,0,0,13-12-2019,100,24.57
6328,L53507,L,300.6,310,1425,49.5,174,0,0,0,0,0,0,04-11-2019,3,294.04
6329,L53508,L,300.7,310,1672,29.7,176,0,0,0,0,0,0,09-05-2017,21,74.73
6330,M21189,M,300.7,310,1641,34.6,178,0,0,0,0,0,0,19-04-2017,28,75.91
6331,M21190,M,300.5,310,1580,37,181,0,0,0,0,0,0,28-01-2020,99,245.63
6332,H35745,H,300.5,310,1495,47.4,184,0,0,0,0,0,0,15-01-2018,113,139.59
6333,M21192,M,300.5,309.9,1994,19.8,189,0,0,0,0,0,0,14-01-2016,44,266.79
6334,M21193,M,300.4,309.9,1415,31.8,192,0,0,0,0,0,0,29-11-2021,87,148.42
6335,M21194,M,300.4,309.8,1725,30.4,195,0,0,0,0,0,0,26-06-2022,119,45.82
6336,M21195,M,300.4,309.8,1430,43.4,198,0,0,0,0,0,0,14-10-2022,58,277.75
6337,L53516,L,300.4,309.8,1395,48.1,201,0,0,0,0,0,0,27-12-2024,23,217.68
6338,M21197,M,300.4,309.8,1435,43.6,203,0,0,0,0,0,0,19-09-2020,20,71.88
6339,L53518,L,300.4,309.9,1681,28.6,206,0,0,0,0,0,0,04-04-2023,61,58.8
6340,L53519,L,300.5,310,1451,48.6,208,0,0,0,0,0,0,19-09-2019,58,29.27
6341,H35754,H,300.5,309.9,1397,45.9,210,1,1,0,0,0,0,16-03-2016,11,47.52
6342,M21201,M,300.4,309.8,1421,47.2,0,0,0,0,0,0,0,07-04-2021,16,116.16
6343,M21202,M,300.3,309.8,1444,42,3,0,0,0,0,0,0,27-09-2020,88,189.63
6344,L53523,L,300.2,309.8,1827,23,6,0,0,0,0,0,0,08-01-2020,1,208.72
6345,H35758,H,300.2,309.8,1374,47.7,8,0,0,0,0,0,0,09-02-2019,119,244.56
6346,L53525,L,300.2,309.8,1650,29.6,13,0,0,0,0,0,0,07-07-2022,17,59.23
6347,L53526,L,300.2,309.7,1275,60.7,15,0,0,0,0,0,0,04-12-2015,0,112.99
6348,L53527,L,300.2,309.7,1421,44.6,17,0,0,0,0,0,0,09-11-2024,97,121.28
6349,L53528,L,300.2,309.8,1557,33.8,19,0,0,0,0,0,0,26-08-2017,26,122.9
6350,L53529,L,300.1,309.8,1506,35.2,21,0,0,0,0,0,0,21-11-2019,80,298.78
6351,L53530,L,300.1,309.7,1362,49.1,23,0,0,0,0,0,0,17-01-2024,18,109.96
6352,L53531,L,300,309.7,1542,47.1,25,0,0,0,0,0,0,16-02-2024,39,95.77
6353,L53532,L,300,309.6,1496,38.8,27,0,0,0,0,0,0,19-12-2016,2,258.81
6354,M21213,M,300,309.6,1491,42,29,0,0,0,0,0,0,10-04-2015,6,137.39
6355,L53534,L,300.1,309.6,1565,34.8,32,0,0,0,0,0,0,22-04-2017,0,204.01
6356,L53535,L,300.1,309.7,1481,37.9,34,0,0,0,0,0,0,07-09-2017,96,67.41
6357,M21216,M,300.1,309.7,1420,48.4,36,0,0,0,0,0,0,18-11-2024,50,204.42
6358,L53537,L,300.2,309.8,1398,54.8,39,0,0,0,0,0,0,10-05-2017,15,291.38
6359,M21218,M,300.2,309.8,1466,45.7,41,0,0,0,0,0,0,23-04-2023,37,91.49
6360,L53539,L,300.1,309.8,1430,56.7,44,0,0,0,0,0,0,09-09-2017,5,45.37
6361,L53540,L,300.1,309.7,1441,40.1,46,0,0,0,0,0,0,10-02-2017,58,291.41
6362,M21221,M,300.1,309.7,1348,57.3,48,0,0,0,0,0,0,24-05-2018,51,75.92
6363,L53542,L,300,309.6,1738,28.7,51,0,0,0,0,0,0,15-04-2016,81,28.56
6364,M21223,M,300,309.6,1618,36.2,53,0,0,0,0,0,0,05-11-2017,75,192.91
6365,M21224,M,299.9,309.6,1489,41.7,56,0,0,0,0,0,0,09-02-2015,71,200.27
6366,M21225,M,299.9,309.5,1412,57.9,59,0,0,0,0,0,0,27-12-2016,60,201.36
6367,M21226,M,299.9,309.5,2065,18.1,62,0,0,0,0,0,0,12-05-2020,97,79.88
6368,L53547,L,300,309.6,1571,33.1,65,0,0,0,0,0,0,10-02-2018,46,268.48
6369,M21228,M,300,309.6,1423,48.7,67,0,0,0,0,0,0,30-10-2024,117,295.99
6370,H35783,H,300,309.5,1781,24.9,70,0,0,0,0,0,0,10-05-2023,48,60.3
6371,L53550,L,300.1,309.6,1321,46.9,75,0,0,0,0,0,0,18-02-2015,71,74.7
6372,L53551,L,300.1,309.6,1546,36.7,77,0,0,0,0,0,0,26-01-2023,1,142.64
6373,M21232,M,300,309.5,1879,22.4,79,0,0,0,0,0,0,10-06-2016,23,287.93
6374,H35787,H,300,309.5,1735,28.9,82,0,0,0,0,0,0,27-06-2016,3,224.8
6375,L53554,L,300,309.5,1506,38.8,87,0,0,0,0,0,0,04-11-2015,106,95.57
6376,H35789,H,300,309.6,1629,32.3,89,0,0,0,0,0,0,02-07-2016,100,124.58
6377,L53556,L,300,309.6,1694,28.7,94,0,0,0,0,0,0,02-12-2022,114,192.13
6378,L53557,L,300.1,309.6,1541,37,96,0,0,0,0,0,0,14-09-2018,52,233.75
6379,L53558,L,300,309.6,1514,44.6,98,0,0,0,0,0,0,31-05-2022,43,199.05
6380,L53559,L,300.1,309.7,1485,45.9,100,0,0,0,0,0,0,25-11-2016,109,104.68
6381,L53560,L,300.2,309.8,1430,55,102,0,0,0,0,0,0,30-03-2015,89,187.06
6382,L53561,L,300.2,309.7,1771,27.1,104,0,0,0,0,0,0,17-12-2018,43,95.94
6383,L53562,L,300.2,309.8,1481,41.9,106,0,0,0,0,0,0,18-09-2016,92,35.25
6384,H35797,H,300.2,309.7,1483,43.8,108,0,0,0,0,0,0,23-01-2022,103,238.75
6385,H35798,H,300.1,309.6,1463,45.1,113,0,0,0,0,0,0,10-11-2017,115,21.29
6386,L53565,L,300.1,309.7,1410,48.3,118,0,0,0,0,0,0,17-01-2016,80,73.98
6387,L53566,L,300.2,309.7,1656,34.3,120,0,0,0,0,0,0,02-07-2021,40,157.34
6388,M21247,M,300.2,309.8,1487,39.2,122,0,0,0,0,0,0,31-07-2019,96,31.46
6389,H35802,H,300.3,309.9,1509,46.6,125,0,0,0,0,0,0,07-02-2024,107,32.88
6390,H35803,H,300.3,309.9,1677,30.1,130,0,0,0,0,0,0,03-12-2019,5,201.06
6391,L53570,L,300.3,309.8,1450,55,135,0,0,0,0,0,0,14-11-2015,84,189.76
6392,M21251,M,300.2,309.7,1413,43,137,0,0,0,0,0,0,01-03-2017,19,125.33
6393,L53572,L,300.1,309.7,1680,33.8,140,0,0,0,0,0,0,19-07-2019,58,137.61
6394,L53573,L,300.2,309.7,1678,30.5,142,0,0,0,0,0,0,09-09-2018,62,227.59
6395,M21254,M,300.2,309.7,1408,44,144,0,0,0,0,0,0,16-10-2024,36,227.93
6396,M21255,M,300.1,309.6,1376,52.1,147,0,0,0,0,0,0,29-03-2017,22,145.61
6397,L53576,L,300,309.6,1526,46.4,150,0,0,0,0,0,0,30-08-2024,65,252.28
6398,M21257,M,300,309.6,1587,32.6,152,0,0,0,0,0,0,29-03-2020,1,108.78
6399,L53578,L,300.1,309.7,1351,58.2,155,0,0,0,0,0,0,19-01-2021,100,129.32
6400,M21259,M,300.1,309.6,1501,38,157,0,0,0,0,0,0,18-07-2020,6,125.9
6401,L53580,L,300.1,309.7,1601,35.8,160,0,0,0,0,0,0,13-03-2019,106,231.26
6402,M21261,M,300,309.6,1573,39.7,162,0,0,0,0,0,0,02-10-2016,17,80.8
6403,M21262,M,300.1,309.6,1584,36.7,165,0,0,0,0,0,0,18-07-2016,57,148.14
6404,L53583,L,300.1,309.6,1649,33.6,168,0,0,0,0,0,0,30-05-2017,110,120.84
6405,M21264,M,300.2,309.7,1183,61.4,170,0,0,0,0,0,0,30-11-2020,33,59.26
6406,L53585,L,300.1,309.7,2151,17.5,173,0,0,0,0,0,0,02-04-2017,94,172.13
6407,L53586,L,300.2,309.8,1526,45.6,175,0,0,0,0,0,0,03-09-2022,61,204.2
6408,M21267,M,300.3,309.9,1611,29,177,0,0,0,0,0,0,10-05-2019,0,179.14
6409,L53588,L,300.3,309.9,1601,31.7,180,0,0,0,0,0,0,20-06-2015,25,48.06
